0x36911f9 AL_ADPCM_WAVE
0x36b21a4 L_CARRYSWORD_MODEL
0x36b21b7 L_SWORDCASE_MODEL
0x36b21c9 CARRY_ALL_MODEL
0x36b21d9 CARRY_ALLB_MODEL
0x36b21ea L_WAIST_MODEL
0x36b21f8 L_BAG_WAIST_MODEL
0x36b220a L_MODEL_MAX
0x36b2216 P_FACE_NORMAL
0x36b2224 P_FACE_CLOSE_1
0x36b2233 P_FACE_CLOSE_2
0x36b2242 P_FACE_NORMAL_2
0x36b2252 P_FACE_CLOSE_1_2
0x36b2263 P_FACE_CLOSE_2_2
0x36b2274 P_FACE_UPPER
0x36b2281 P_FACE_DOWN
0x36b228d P_FACE_DAMAGE
0x36b229b P_FACE_SURPRISE
0x36b22ab P_FACE_RIGHT
0x36b22b8 P_FACE_LEFT
0x36b22c4 P_FACE_REGRET
0x36b22d2 P_FACE_SLEEPY
0x36b22e0 P_FACE_FINSH
0x36b22ed P_FACE_SMILE
0x36b22fa P_FACE_MAX
0x36b2305 P_EYE_1
0x36b230d P_EYE_2
0x36b2315 P_EYE_3
0x36b231d P_EYE_4
0x36b2325 P_EYE_5
0x36b232d P_EYE_6
0x36b2335 P_EYE_7
0x36b233d P_EYE_8
0x36b2345 P_MOUTH_1
0x36b234f P_MOUTH_2
0x36b2359 P_MOUTH_3
0x36b2363 P_MOUTH_4
0x36b237a P_GROVE_TYPE_CHILD
0x36b238d P_GROVE_TYPE_BOY
0x36b239e P_GROVE_TYPE_SILVER
0x36b23b2 P_GROVE_TYPE_GOLD
0x36b8091 SPXY_FLAG_NORMAL
0x36b80a2 SPXY_FLAG_REVERSE
0x36b80b4 SPXY_FLAG_N
0x36b8f9a FIELD
0x36b8fa0 DANGEON_WB
0x36b8fab DANGEON_BB
0x36b9006 GAME_INFO_GAME
0x36b9015 GAME_INFO_OPENING_DEMO
0x36b902c GAME_INFO_OPENING_SELECT
0x36b9045 GAME_INFO_ENDING_DEMO
0x36b905b GAME_INFO_TITLE
0x36b9332 RESTART_MODE_DOWN
0x36b9344 RESTART_MODE_RETURN
0x36b9358 RESTART_MODE_TOP
0x36b9369 RESTART_MODE_HOLL
0x36b937b RESTART_MODE_GORON
0x36b938e RESTART_MODE_ZORA
0x36b93a0 RESTART_MODE_NUTS
0x36b93b2 RESTART_MODE_CHILD
0x36b93c5 RESTART_MODE_MAX
0x36b9e94 GET_ITEM_NON
0x36b9ea1 GET_ITEM_RUPPE_GREEN
0x36b9eb6 GET_ITEM_RUPPE_BLUE
0x36b9eca GET_ITEM_RUPPE_RED
0x36b9edd GET_ITEM_RUPPE_WRITE
0x36b9ef2 GET_ITEM_BIG_RUPPE
0x36b9f05 GET_ITEM_RUPPE_GOLD
0x36b9f19 GET_ITEM_GIANT_RUPPE
0x36b9f2e GET_ITEM_RUPY_GREEN
0x36b9f42 GET_ITEM_RUPY_BLUE
0x36b9f55 GET_ITEM_RUPY_WHITE
0x36b9f69 GET_ITEM_RUPY_RED
0x36b9f7b GET_ITEM_RUPY_PURPLE
0x36b9f90 GET_ITEM_RUPY_SILVER
0x36b9fa5 GET_ITEM_RUPY_ORANGE
0x36b9fba GET_ITEM_BIG_PURSE
0x36b9fcd GET_ITEM_GIANT_PURSE
0x36b9fe2 GET_ITEM_HEAL_HEART
0x36b9ff6 GET_ITEM_HEAL_HEART_3
0x36ba00c GET_ITEM_HEART_PARTS
0x36ba021 GET_ITEM_HEART_BOTTLE
0x36ba037 GET_ITEM_S_MAGIC_POT
0x36ba04c GET_ITEM_B_MAGIC_POT
0x36ba061 GET_ITEM_BLUE_ELF
0x36ba073 GET_ITEM_ORANGE_ELF
0x36ba087 GET_ITEM_STOME_ELF_BALL
0x36ba09f GET_ITEM_SUN_ELF_BALL
0x36ba0b5 GET_ITEM_BOM
0x36ba0c2 GET_ITEM_BOM_5
0x36ba0d1 GET_ITEM_BOM_10
0x36ba0e1 GET_ITEM_BOM_20
0x36ba0f1 GET_ITEM_BOM_30
0x36ba101 GET_ITEM_STICK
0x36ba110 GET_ITEM_BOM_RAT
0x36ba121 GET_ITEM_BOM_BAG
0x36ba132 GET_ITEM_BIG_BOM_BAG
0x36ba147 GET_ITEM_HUG_BOM_BAG
0x36ba15c GET_ITEM_ARROW_0
0x36ba16d GET_ITEM_ARROW_1
0x36ba17e GET_ITEM_ARROW_2
0x36ba18f GET_ITEM_ARROW_3
0x36ba1a0 GET_ITEM_ELF_BOW
0x36ba1b1 GET_ITEM_BIG_ARROW_CASE
0x36ba1c9 GET_ITEM_HUG_ARROW_CASE
0x36ba1e1 GET_ITEM_FIREMAGICARROW
0x36ba1f9 GET_ITEM_ICEMAGICARROW
0x36ba210 GET_ITEM_SHINEMAGICARROW
0x36ba229 GET_ITEM_NUTS
0x36ba237 GET_ITEM_NUTS_5
0x36ba247 GET_ITEM_NUTS_10
0x36ba258 GET_ITEM_NUTS_MAX_20
0x36ba26d GET_ITEM_NUTS_MAX_30
0x36ba282 GET_ITEM_NUTS_MAX_40
0x36ba297 GET_ITEM_BOM_RAT_20
0x36ba2ab GET_ITEM_STICK_MAX_10
0x36ba2c1 GET_ITEM_STICK_MAX_20
0x36ba2d7 GET_ITEM_STICK_MAX_30
0x36ba2ed GET_ITEM_HIRARU_SHILD
0x36ba303 GET_ITEM_MIRROR_SHILD
0x36ba319 GET_ITEM_BIG_BOM
0x36ba32a GET_ITEM_MAGIC_BEAN
0x36ba33e GET_ITEM_BOM_RAT_1
0x36ba351 GET_ITEM_SWORD_LEVEL_1
0x36ba368 GET_ITEM_SWORD_LEVEL_2
0x36ba37f GET_ITEM_SWORD_LEVEL_3
0x36ba396 GET_ITEM_BOM_RAT_5
0x36ba3a9 GET_ITEM_GOLON_SWORD
0x36ba3be GET_ITEM_KEY
0x36ba3cb GET_ITEM_BOSS_KEY
0x36ba3dd GET_ITEM_MAP
0x36ba3ea GET_ITEM_COMPASS
0x36ba3fb GET_ITEM_BOOMERAN
0x36ba40d GET_ITEM_FUCK_S
0x36ba41d GET_ITEM_MUSIMEGANE
0x36ba431 GET_ITEM_CAMERA
0x36ba441 GET_ITEM_FISHING_ROD
0x36ba456 GET_ITEM_RED_ELF
0x36ba467 GET_ITEM_HEAVY_BOOT
0x36ba47b GET_ITEM_HOVA_BOOT
0x36ba48e GET_ITEM_GORON_FUKU
0x36ba4a2 GET_ITEM_ZORA_FUKU
0x36ba4b5 GET_ITEM_GUILD_CAARD
0x36ba4ca GET_ITEM_OKARINA2
0x36ba4dc GET_ITEM_OKARINA
0x36ba4ed GET_ITEM_BRACELET
0x36ba4ff GET_ITEM_SILVER_GLOVE
0x36ba515 GET_ITEM_GOLD_GLOVE
0x36ba529 GET_ITEM_TECHO
0x36ba538 GET_ITEM_MODAE_STONE
0x36ba54d GET_ITEM_SUTARU
0x36ba55d GET_ITEM_MASK_GELD
0x36ba570 GET_ITEM_BOM_RAT_30
0x36ba584 GET_ITEM_MITURIN_MASK
0x36ba59a GET_ITEM_YUKIYAMA_MASK
0x36ba5b1 GET_ITEM_KONPEKI_MASK
0x36ba5c7 GET_ITEM_ISEKI_MASK
0x36ba5db GET_ITEM_6
0x36ba5e6 GET_ITEM_BIN_NUL
0x36ba5f7 GET_ITEM_BIN_RED
0x36ba608 GET_ITEM_BIN_GREEN
0x36ba61b GET_ITEM_BIN_BLUE
0x36ba62d GET_ITEM_BIN_ELF
0x36ba63e GET_ITEM_BIN_DEKU_PRINCESS
0x36ba659 GET_ITEM_BIN_RONMILK
0x36ba66e GET_ITEM_RONMILK
0x36ba67f GET_ITEM_FISH
0x36ba68d GET_ITEM_INSECT
0x36ba69d GET_ITEM_FIRE
0x36ba6ab GET_ITEM_GHOST
0x36ba6ba GET_ITEM_GHOSTBIG
0x36ba6cc GET_ITEM_WATER
0x36ba6db GET_ITEM_HOT_WATER
0x36ba6ee GET_ITEM_ZORA_EGG
0x36ba700 GET_ITEM_BIN_GOLD_DUST
0x36ba717 GET_ITEM_BIN_KINOKO
0x36ba72b GET_ITEM_FROG
0x36ba739 GET_ITEM_109
0x36ba746 GET_ITEM_BIN_SEA_HORSE
0x36ba75d GET_ITEM_BIN_SYATOUROMANY
0x36ba777 GET_ITEM_BIN_LOACH
0x36ba78a GET_ITEM_113
0x36ba797 GET_ITEM_114
0x36ba7a4 GET_ITEM_BIN_BOTTLE_RED
0x36ba7bc GET_ITEM_BIN_ORANGE
0x36ba7d0 GET_ITEM_BIN_MAIL
0x36ba7e2 GET_ITEM_ICE_SMOKE
0x36ba7f5 GET_ITEM_119
0x36ba802 GET_ITEM_MASK_NUTS
0x36ba815 GET_ITEM_MASK_GOLON
0x36ba829 GET_ITEM_MASK_ZOLA
0x36ba83c GET_ITEM_MASK_BOY
0x36ba84e GET_ITEM_MASK_SKJ
0x36ba860 GET_ITEM_MASK_GIANT
0x36ba874 GET_ITEM_MASK_YOFUKASI
0x36ba88b GET_ITEM_MASK_RABIT
0x36ba89f GET_ITEM_MASK_KI_TAN
0x36ba8b4 GET_ITEM_MASK_JSON
0x36ba8c7 GET_ITEM_MASK_ROMERNY
0x36ba8dd GET_ITEM_MASK_ZACHO
0x36ba8f1 GET_ITEM_MASK_POSTHAT
0x36ba907 GET_ITEM_MASK_MEOTO
0x36ba91b GET_ITEM_MASK_BIGELF
0x36ba930 GET_ITEM_MASK_GIBUDO
0x36ba945 GET_ITEM_MASK_GE_RO
0x36ba959 GET_ITEM_MASK_DANCER
0x36ba96e GET_ITEM_MASK_TRUTH
0x36ba982 GET_ITEM_MASK_STONE
0x36ba996 GET_ITEM_MASK_BREE
0x36ba9a9 GET_ITEM_MASK_BAKURETU
0x36ba9c0 GET_ITEM_MASK_BU_SAN
0x36ba9d5 GET_ITEM_MASK_KERFAY
0x36ba9ea GET_ITEM_COOK_EGG
0x36ba9fc GET_ITEM_SYATOUROMANY
0x36baa12 GET_ITEM_MILK
0x36baa20 GET_ITEM_GOLD_DUST
0x36baa33 GET_ITEM_LOACH
0x36baa42 GET_ITEM_SEA_HORSE
0x36baa55 GET_ITEM_MOON_STONE
0x36baa69 GET_ITEM_KENRISYO
0x36baa7b GET_ITEM_NUMA_KENRISYO
0x36baa92 GET_ITEM_YAMA_KENRISYO
0x36baaa9 GET_ITEM_UMI_KENRISYO
0x36baabf GET_ITEM_STEAL_GOLON_SWORD
0x36baada GET_ITEM_STEAL_SWORD_LEVEL_1
0x36baaf7 GET_ITEM_STEAL_SWORD_LEVEL_2
0x36bab14 GET_ITEM_STEAL_SWORD_LEVEL_3
0x36bab31 GET_ITEM_STEAL_HIRARU_SHILD
0x36bab4d GET_ITEM_HOTEL_KEY
0x36bab60 GET_ITEM_SOKUTATU
0x36bab72 GET_ITEM_AYASHII_DRUG
0x36bab88 GET_ITEM_SPECIAL_DRUG
0x36bab9e GET_ITEM_SEED_30
0x36babaf GET_ITEM_NIWATORI
0x36babc1 GET_ITEM_FIRE_GODDESS
0x36babd7 GET_ITEM_NOKOGIRI
0x36babe9 GET_ITEM_BREAKE_GORON_SWORD
0x36bac05 GET_ITEM_STEAL_BIN_NUL
0x36bac1c GET_ITEM_KERFAY_LETTER
0x36bac33 GET_ITEM_PENDANT
0x36bac44 GET_ITEM_MASK_RE_DEAD
0x36bac5a GET_ITEM_173
0x36bac67 GET_ITEM_174
0x36bac74 GET_ITEM_175
0x36bac81 GET_ITEM_176
0x36bac8e GET_ITEM_177
0x36bac9b GET_ITEM_178
0x36baca8 GET_ITEM_179
0x36bacb5 GET_ITEM_CLOCK_TOWN_MAP
0x36baccd GET_ITEM_WOOD_MOUNTAIN_MAP
0x36bace8 GET_ITEM_SNOW_HEAD_MAP
0x36bacff GET_ITEM_ROMANY_MAP
0x36bad13 GET_ITEM_GREAT_BAY_MAP
0x36bad2a GET_ITEM_IKANA_MAP
0x36bad3d GET_ITEM_CATCH
0x36bad4c GET_ITEM_BOX_RUPPE_BLUE
0x36bad64 GET_ITEM_BOX_RUPPE_RED
0x36bad7b GET_ITEM_BOX_BIG_RUPPE
0x36bad92 GET_ITEM_BOX_HEART_PARTS
0x36badab PUT_ITEM_NON
0x36badb8 PUT_ITEM_M_SWORD_DEMO
0x36badce PUT_ITEM_FISHING_ROD
0x36bade3 PUT_ITEM_MINISWORD
0x36badf6 PUT_ITEM_MINISWORD2
0x36bae0a PUT_ITEM_SWORD
0x36bae19 PUT_ITEM_LONGSWORD
0x36bae2c PUT_ITEM_STICK
0x36bae3b PUT_ITEM_HIRE
0x36bae49 PUT_ITEM_BOW
0x36bae56 PUT_ITEM_FIRE_BOW
0x36bae68 PUT_ITEM_ICE_BOW
0x36bae79 PUT_ITEM_LIGHT_BOW
0x36bae8c PUT_ITEM_HOOK2
0x36bae9b PUT_ITEM_BOM
0x36baea8 PUT_ITEM_BIGBOM
0x36baeb8 PUT_ITEM_BOMCHU
0x36baec8 PUT_ITEM_BOOM
0x36baed6 PUT_ITEM_NUTS
0x36baee4 PUT_ITEM_CAMERA
0x36baef4 PUT_ITEM_OKARINA
0x36baf05 PUT_ITEM_BIN
0x36baf12 PUT_ITEM_BIN_FISH
0x36baf24 PUT_ITEM_BIN_MAIL
0x36baf36 PUT_ITEM_BIN_FIRE
0x36baf48 PUT_ITEM_BIN_ZORA_EGG
0x36baf5e PUT_ITEM_BIN_DEKU_PRINCESS
0x36baf79 PUT_ITEM_BIN_GOLD_DUST
0x36baf90 PUT_ITEM_BIN_FROG
0x36bafa2 PUT_ITEM_BIN_SEA_HORSE
0x36bafb9 PUT_ITEM_BIN_KINOKO
0x36bafcd PUT_ITEM_BIN_LOACH
0x36bafe0 PUT_ITEM_BIN_BUG
0x36baff1 PUT_ITEM_BIN_POH
0x36bb002 PUT_ITEM_BIN_BIGPOH
0x36bb016 PUT_ITEM_BIN_RED
0x36bb027 PUT_ITEM_BIN_BLUE
0x36bb039 PUT_ITEM_BIN_GREEN
0x36bb04c PUT_ITEM_BIN_MILK
0x36bb05e PUT_ITEM_BIN_HALF_MILK
0x36bb075 PUT_ITEM_BIN_VISION_MILK
0x36bb08e PUT_ITEM_BIN_ELF
0x36bb09f PUT_ITEM_MOON_STONE
0x36bb0b3 PUT_ITEM_KENRISYO
0x36bb0c5 PUT_ITEM_HOTEL_KEY
0x36bb0d8 PUT_ITEM_KERFAY_LETTER
0x36bb0ef PUT_ITEM_BEAN
0x36bb0fd PUT_ITEM_NUMA_KENRISYO
0x36bb114 PUT_ITEM_YAMA_KENRISYO
0x36bb12b PUT_ITEM_UMI_KENRISYO
0x36bb141 PUT_ITEM_AYASHII_KINOKO
0x36bb159 PUT_ITEM_SOKUTATU
0x36bb16b PUT_ITEM_NOKOGIRI
0x36bb17d PUT_ITEM_BREAKE_GORON_SWORD
0x36bb199 PUT_ITEM_PENDANT
0x36bb1aa PUT_ITEM_MEDAMA_FROG
0x36bb1bf PUT_ITEM_EYES_DRUG
0x36bb1d2 PUT_ITEM_GORON_SWORD_CARD
0x36bb1ec PUT_ITEM_MASK_TRUTH
0x36bb200 PUT_ITEM_MASK_KERFAY
0x36bb215 PUT_ITEM_MASK_YOFUKASI
0x36bb22c PUT_ITEM_MASK_RABIT
0x36bb240 PUT_ITEM_MASK_KI_TAN
0x36bb255 PUT_ITEM_MASK_JSON
0x36bb268 PUT_ITEM_MASK_ROMERNY
0x36bb27e PUT_ITEM_MASK_ZACHO
0x36bb292 PUT_ITEM_MASK_POSTHAT
0x36bb2a8 PUT_ITEM_MASK_MEOTO
0x36bb2bc PUT_ITEM_MASK_BIGELF
0x36bb2d1 PUT_ITEM_MASK_GIBUDO
0x36bb2e6 PUT_ITEM_MASK_GE_RO
0x36bb2fa PUT_ITEM_MASK_DANCER
0x36bb30f PUT_ITEM_MASK_SKJ
0x36bb321 PUT_ITEM_MASK_STONE
0x36bb335 PUT_ITEM_MASK_BREE
0x36bb348 PUT_ITEM_MASK_BAKURETU
0x36bb35f PUT_ITEM_MASK_BU_SAN
0x36bb374 PUT_ITEM_MASK_GIANT
0x36bb388 PUT_ITEM_MASK_BOY
0x36bb39a PUT_ITEM_MASK_GOLON
0x36bb3ae PUT_ITEM_MASK_ZOLA
0x36bb3c1 PUT_ITEM_MASK_NUTS
0x36bb3d4 PUT_ITEM_MAGIC_GRASS
0x36bb3e9 PUT_ITEM_MAX
0x36bb46d Bit_Ocarina_Awaking
0x36bb481 Bit_Ocarina_Lullaby
0x36bb495 Bit_Ocarina_Tide
0x36bb4a6 Bit_Ocarina_Shell
0x36bb4b8 Bit_Ocarina_Pledge
0x36bb4cb Bit_Ocarina_Light
0x36bb4dd Bit_Ocarina_Time
0x36bb4ee Bit_Ocarina_Cure
0x36bb4ff Bit_Ocarina_Epona
0x36bb511 Bit_Ocarina_Bigwing
0x36bb525 Bit_Ocarina_Storm
0x36bb537 Bit_Ocarina_Sun
0x36bb547 Bit_Ocarina_dummy1
0x36bb55a Bit_Ocarina_dummy2
0x36bb56d Bit_Ocarina_Lullaby_Half_melody
0x36bb58d Bit_Ocarina_dummy4
0x36bb5a0 Bit_Ocarina_Time_speed
0x36bb5b7 Bit_Ocarina_Time_jump
0x36bb5cd Bit_Ocarina_Lullaby_Half
0x36bb5e6 Bit_Ocarina_No
0x36bb5f5 Bit_Collect_Boss_Mask_1
0x36bb60d Bit_Collect_Boss_Mask_2
0x36bb625 Bit_Collect_Boss_Mask_3
0x36bb63d Bit_Collect_Boss_Mask_4
0x36bb655 Bit_Collect_No
0x36bb664 OsT_Secret
0x36bb66f OsT_Once
0x36bb678 OsT_Hide
0x36bb681 OsT_Change
0x36bb68c OsT_Event
0x36bb696 OsT_Condition
0x36bb6a4 OsT_Total
0x36bb6ae OsT_Point
0x36bb6cb H_ocarina_2
0x36bb6d7 H_bow
0x36bb6dd H_arrow_1
0x36bb6e7 H_arrow_2
0x36bb6f1 H_arrow_3
0x36bb6fb H_null_0
0x36bb704 H_bomb_1
0x36bb70d H_bomb_2
0x36bb716 H_stick
0x36bb71e H_deku_nut
0x36bb729 H_bean
0x36bb730 H_null_1
0x36bb739 H_BigBomb
0x36bb743 H_camera
0x36bb74c H_magicglass
0x36bb759 H_L_hookshot
0x36bb766 H_daigoron
0x36bb771 H_bottle_baba
0x36bb77f H_bottle
0x36bb788 H_bottle_1
0x36bb793 H_bottle_2
0x36bb79e H_bottle_3
0x36bb7a9 H_bottle_4
0x36bb7b4 H_bottle_5
0x36bb7bf H_bottle_6
0x36bb7ca H_bottle_7
0x36bb7d5 H_bottle_8
0x36bb7e0 H_bottle_9
0x36bb7eb H_bottle_10
0x36bb7f7 H_bottle_11
0x36bb803 H_bottle_12
0x36bb80f H_bottle_13
0x36bb81b H_bottle_14
0x36bb827 H_bottle_15
0x36bb833 H_bottle_16
0x36bb83f H_bottle_17
0x36bb84b H_bottle_20
0x36bb857 H_bottle_21
0x36bb863 H_bottle_22
0x36bb86f H_bottle_29
0x36bb87b H_reserve_00
0x36bb888 H_reserve_01
0x36bb895 H_reserve_02
0x36bb8a2 H_reserve_03
0x36bb8af H_reserve_04
0x36bb8bc H_reserve_10
0x36bb8c9 H_reserve_11
0x36bb8d6 H_reserve_20
0x36bb8e3 H_reserve_21
0x36bb8f0 H_field_map
0x36bb8fc H_mask_00
0x36bb906 H_mask_01
0x36bb910 H_mask_02
0x36bb91a H_mask_03
0x36bb924 H_mask_04
0x36bb92e H_mask_05
0x36bb938 H_mask_06
0x36bb942 H_mask_07
0x36bb94c H_mask_08
0x36bb956 H_mask_09
0x36bb960 H_mask_10
0x36bb96a H_mask_11
0x36bb974 H_mask_12
0x36bb97e H_mask_13
0x36bb988 H_mask_14
0x36bb992 H_mask_15
0x36bb99c H_mask_16
0x36bb9a6 H_mask_17
0x36bb9b0 H_mask_18
0x36bb9ba H_mask_19
0x36bb9c4 H_mask_20
0x36bb9ce H_mask_21
0x36bb9d8 H_mask_22
0x36bb9e2 H_mask_23
0x36bb9ec H_m_bow_1
0x36bb9f6 H_m_bow_2
0x36bba00 H_m_bow_3
0x36bba0a H_sword_0
0x36bba14 H_sword_1
0x36bba1e H_sword_2
0x36bba28 H_sword_3
0x36bba32 H_shield_1
0x36bba3d H_shield_2
0x36bba48 H_arrowcase_1
0x36bba56 H_arrowcase_2
0x36bba64 H_arrowcase_3
0x36bba72 H_bombpouch_1
0x36bba80 H_bombpouch_2
0x36bba8e H_bombpouch_3
0x36bba9c H_purse_1
0x36bbaa6 H_purse_2
0x36bbab0 H_purse_3
0x36bbaba H_rod
0x36bbac0 H_boss_mask_1
0x36bbace H_boss_mask_2
0x36bbadc H_boss_mask_3
0x36bbaea H_boss_mask_4
0x36bbaf8 H_melody_0
0x36bbb03 H_melody_1
0x36bbb0e H_melody_2
0x36bbb19 H_melody_3
0x36bbb24 H_melody_4
0x36bbb2f H_melody_5
0x36bbb3a H_melody_6
0x36bbb45 H_melody_7
0x36bbb50 H_melody_8
0x36bbb5b H_melody_9
0x36bbb66 H_melody_10
0x36bbb72 H_melody_11
0x36bbb7e H_Week_Schedule
0x36bbb8e H_kinsta_soul
0x36bbb9c H_heart
0x36bbba4 H_heartpiece
0x36bbbb1 H_melody_6_0
0x36bbbbe H_melody_6_1
0x36bbbcb H_melody_1_1
0x36bbbd8 H_boss_key
0x36bbbe3 H_compass
0x36bbbed H_map
0x36bbbf3 H_fairy_soul
0x36bbc00 H_key
0x36bbc06 H_magic_pot_0
0x36bbc14 H_magic_pot_1
0x36bbc22 H_heart_1
0x36bbc2c H_heart_2
0x36bbc36 H_heart_3
0x36bbc40 H_note_1
0x36bbc49 H_note_2
0x36bbc52 H_note_3
0x36bbc5b H_note_4
0x36bbc64 H_note_5
0x36bbc6d H_life
0x36bbc74 H_rupy00
0x36bbc7d H_rupy01
0x36bbc86 H_rupy02
0x36bbc8f H_rupy03
0x36bbc98 H_rupy04
0x36bbca1 H_rupy05
0x36bbcaa H_rupy06
0x36bbcb3 H0_stick
0x36bbcbc H1_stick
0x36bbcc5 H0_deku_nut
0x36bbcd1 H1_deku_nut
0x36bbcdd H0_bomb_1
0x36bbce7 H1_bomb_1
0x36bbcf1 H2_bomb_1
0x36bbcfb H3_bomb_1
0x36bbd05 H0_arrow
0x36bbd0e H1_arrow
0x36bbd17 H2_arrow
0x36bbd20 H3_arrow
0x36bbd29 H0_bomb_2
0x36bbd33 H1_bomb_2
0x36bbd3d H2_bomb_2
0x36bbd47 H3_bomb_2
0x36bbd51 H0_stick_bag
0x36bbd5e H1_stick_bag
0x36bbd6b H0_deku_nut_bag
0x36bbd7b H1_deku_nut_bag
0x36bbd8b H_syatouromany
0x36bbd9a H_lonron_milk
0x36bbda8 H_gold_dust
0x36bbdb4 H_loach
0x36bbdbc H_sea_horse
0x36bbdc8 H_map00
0x36bbdd0 H_map01
0x36bbdd8 H_map02
0x36bbde0 H_map03
0x36bbde8 H_map04
0x36bbdf0 H_map05
0x36bbdf8 H_map06
0x36bbe00 H_map07
0x36bbe08 H_map08
0x36bbe10 H_map09
0x36bbe18 H_map10
0x36bbe20 H_map11
0x36bbe28 H_map12
0x36bbe30 H_map13
0x36bbe38 H_map14
0x36bbe40 H_map15
0x36bbe48 H_Botton_Select
0x36bbe58 H_power_1
0x36bbe62 H_power_2
0x36bbe6c H_power_3
0x36bbe76 H_person_00
0x36bbe82 H_person_01
0x36bbe8e H_person_02
0x36bbe9a H_person_03
0x36bbea6 H_person_04
0x36bbeb2 H_person_05
0x36bbebe H_person_06
0x36bbeca H_person_07
0x36bbed6 H_person_08
0x36bbee2 H_person_09
0x36bbeee H_person_10
0x36bbefa H_person_11
0x36bbf06 H_person_12
0x36bbf12 H_person_13
0x36bbf1e H_person_14
0x36bbf2a H_person_15
0x36bbf36 H_person_16
0x36bbf42 H_person_17
0x36bbf4e H_person_18
0x36bbf5a H_person_19
0x36bbf66 H_attention
0x36bbf72 H_Icon_Item_Point
0x36bbf84 E_Sword
0x36bbf8c E_Shield
0x36bbf95 E_Clothes
0x36bbf9f E_Boots
0x36bbfa7 E_Point
0x36bbfaf E_sword_0
0x36bbfb9 E_sword_1
0x36bbfc3 E_sword_2
0x36bbfcd E_sword_z
0x36bbfd7 E_shield_1
0x36bbfe2 E_shield_2
0x36bbfed E_shield_3
0x36bbff8 E_shield_z
0x36bc003 E_clothes_1
0x36bc00f E_clothes_2
0x36bc01b E_clothes_3
0x36bc027 E_clothes_z
0x36bc033 E_boots_1
0x36bc03d E_boots_2
0x36bc047 E_boots_3
0x36bc051 E_item
0x36bc058 NE_Bow
0x36bc05f NE_Bomb
0x36bc067 NE_Grove
0x36bc070 NE_Scale
0x36bc079 NE_Purse
0x36bc082 NE_Pachinko
0x36bc08e NE_Stick
0x36bc097 NE_Deck_Nut
0x36bc0a3 NE_Point
0x36bc0ac DO_Attack
0x36bc0b6 DO_Check
0x36bc0bf DO_Hairu
0x36bc0c8 DO_Modoru
0x36bc0d2 DO_Hiraku
0x36bc0dc DO_Jump
0x36bc0e4 DO_Kettei
0x36bc0ee DO_Moguru
0x36bc0f8 DO_Lash
0x36bc100 DO_Nageru
0x36bc10a DO_Navi
0x36bc112 DO_Noru
0x36bc11a DO_Oku
0x36bc121 DO_Oriru
0x36bc12a DO_Save
0x36bc132 DO_Syaberu
0x36bc13d DO_Tsugihe
0x36bc148 DO_Tukamu
0x36bc152 DO_Yameru
0x36bc15c DO_Simau
0x36bc165 DO_Maku
0x36bc16d DO_Setumei
0x36bc178 DO_Warp
0x36bc180 DO_Toru
0x36bc188 DO_Bakuhatu
0x36bc194 DO_Odoru
0x36bc19d DO_March
0x36bc1a6 DO_Moguru1
0x36bc1b1 DO_Moguru2
0x36bc1bc DO_Moguru3
0x36bc1c7 DO_Moguru4
0x36bc1d2 DO_Moguru5
0x36bc1dd DO_Moguru6
0x36bc1e8 DO_Moguru7
0x36bc1f3 DO_Moguru8
0x36bc1fe DO_Marumari
0x36bc20a DO_Uku
0x36bc211 DO_Oyogu
0x36bc21a DO_Panchi
0x36bc224 DO_Puresu
0x36bc22e DO_fukku
0x36bc237 DO_shabon
0x36bc241 DO_F_Navi
0x36bc24b DO_P_Navi
0x36bc255 DO_E_Navi
0x36bc25f DO_S_Yameru
0x36bc26b DO_S_Kettei
0x36bc277 DO_S_Modoru
0x36bc283 DO_Action_Point
0x36bc293 Magic_Null
0x36bc29e Magic_Attack
0x36bc2ab Magic_Hit
0x36bc2b5 Magic_Wait
0x36bc2c0 Magic_Save
0x36bc2cb Magic_End
0x36bc2d5 Magic_Defence
0x36bc2e3 Magic_Glass
0x36bc2ef Magic_Start
0x36bc2fb Magic_Charge
0x36bc308 Magic_Golon
0x36bc314 Magic_Golon2
0x36bc321 Magic_Giant
0x36bc32d Magic_Point
0x36bc339 MAGIC_ATTACK
0x36bc346 MAGIC_DEFENCE
0x36bc354 MAGIC_ARROW
0x36bc360 MAGIC_GLASS
0x36bc36c MAGIC_SAVE
0x36bc377 MAGIC_GOLON
0x36bc383 MAGIC_GIANT
0x36bc38f MAGIC_FIREFIRE
0x36bc39e MAGIC_POINT
0x36bc3aa Event_MD0
0x36bc3b4 Event_Start0
0x36bc3c1 Event_MD2
0x36bc3cb Event_Move
0x36bc3d6 Event_Action
0x36bc3e3 Event_End
0x36bc3ed Event_Goal
0x36bc3f8 Event_EndEndEnd
0x36bc408 Event_PStart
0x36bc415 Event_WaitStart
0x36bc425 Event_Wait
0x36bc430 Event_Wait1
0x36bc43c Event_Wait2
0x36bc448 Event_MDS0
0x36bc453 Event_MDS1
0x36bc45e Event_MDS2
0x36bc469 Event_MDS3
0x36bc474 Event_Point
0x36bc480 Bottle_NULL
0x36bc48c Bottle_Action
0x36bc49a Bottle_Point
0x36bc4a7 Yabu_NULL
0x36bc4b1 Yabu_START
0x36bc4bc Yabu_WAIT
0x36bc4c6 Yabu_END
